"920998999594885120", 45.548572, 11.549685
"921012549373562880", 45.548555, 11.549541
"921018098446151681", 45.549344, 11.551086
"921293440977133568", 45.550463, 11.550776
"921304538589618176", 45.550636, 11.549220
"921305509193486336", 45.549344, 11.551086
"921310203110453248", 45.549880, 11.551000
"921310953886633984", 45.550301, 11.549798

